True_Status,Risk_Score,Risk_Level
Graduate,0.06889028992817513,Low Risk
Enrolled,0.09820961458960747,Low Risk
Dropout,0.05033052919595158,Low Risk
Dropout,0.8829594927158858,High Risk
Graduate,0.3099751296575933,Medium Risk
Graduate,0.08507826605023404,Low Risk
Graduate,0.06940580038153198,Low Risk
Dropout,0.8471935394677343,High Risk
Dropout,0.9776173156604249,High Risk
Graduate,0.05182756950078354,Low Risk
Enrolled,0.1007557808239584,Low Risk
Graduate,0.06935382847813787,Low Risk
Dropout,0.10878480885684777,Low Risk
Enrolled,0.48040570570759067,Medium Risk
Dropout,0.5398066413433529,Medium Risk
Dropout,0.9264956156680305,High Risk
Dropout,0.6651239107056455,High Risk
Enrolled,0.34557078306318445,Medium Risk
Dropout,0.6511867776881679,High Risk
Dropout,0.702802773785315,High Risk
Dropout,0.09321833495868798,Low Risk
Dropout,0.46320306010833556,Medium Risk
Graduate,0.13912678260218983,Low Risk
Dropout,0.5659985537202027,Medium Risk
Graduate,0.06365207312862793,Low Risk
Enrolled,0.3133000665074173,Medium Risk
Enrolled,0.07409054514631368,Low Risk
Graduate,0.03978240905453219,Low Risk
Dropout,0.9525770013169331,High Risk
Dropout,0.286895633966836,Low Risk
Dropout,0.3689095538731378,Medium Risk
Enrolled,0.10800399049813071,Low Risk
Graduate,0.04807779810395262,Low Risk
Enrolled,0.16682497871917631,Low Risk
Graduate,0.058789679956284376,Low Risk
Dropout,0.9928984119142952,High Risk
Dropout,0.9641574138579702,High Risk
Dropout,0.8556923405089367,High Risk
Dropout,0.9872198230425154,High Risk
Dropout,0.9776890843937177,High Risk
Dropout,0.3540477495718109,Medium Risk
Graduate,0.04938133802944426,Low Risk
Dropout,0.6668995456297498,High Risk
Dropout,0.8749195525018414,High Risk
Enrolled,0.21177025249997322,Low Risk
Enrolled,0.26388111355950894,Low Risk
Enrolled,0.544632079595336,Medium Risk
Graduate,0.06019318315319079,Low Risk
Graduate,0.045639151630479234,Low Risk
Dropout,0.940282445728842,High Risk
Dropout,0.9887417317296875,High Risk
Graduate,0.03640595292050423,Low Risk
Enrolled,0.01949171879351314,Low Risk
Dropout,0.9819129354412467,High Risk
Dropout,0.3201222780868788,Medium Risk
Dropout,0.7824727227145357,High Risk
Enrolled,0.2560377648294587,Low Risk
Graduate,0.029416793938291243,Low Risk
Enrolled,0.3070517907401811,Medium Risk
Dropout,0.9681604264913528,High Risk
Enrolled,0.03001374321232535,Low Risk
Graduate,0.07747566597732188,Low Risk
Enrolled,0.913729743044724,High Risk
Graduate,0.04338112623140948,Low Risk
Dropout,0.9464774828727779,High Risk
Dropout,0.9518718834465113,High Risk
Dropout,0.9497087345518163,High Risk
Dropout,0.8872454918840627,High Risk
Graduate,0.03835202725443456,Low Risk
Graduate,0.04093237380793492,Low Risk
Graduate,0.13919472894094612,Low Risk
Dropout,0.9635018426207141,High Risk
Graduate,0.011761730547697581,Low Risk
Graduate,0.03494200609950465,Low Risk
Dropout,0.7941483500883224,High Risk
Enrolled,0.6080106862849631,High Risk
Graduate,0.03172526017555272,Low Risk
Graduate,0.09491130443393588,Low Risk
Graduate,0.14584808936138655,Low Risk
Dropout,0.9750362671041712,High Risk
Dropout,0.9339789180451317,High Risk
Graduate,0.033302838454552654,Low Risk
Graduate,0.057330362750545955,Low Risk
Graduate,0.006482026150900297,Low Risk
Dropout,0.9630065080594855,High Risk
Enrolled,0.8042400774807831,High Risk
Graduate,0.06499455329636988,Low Risk
Dropout,0.8206059249601559,High Risk
Dropout,0.8098712572049072,High Risk
Graduate,0.02236633546405454,Low Risk
Graduate,0.25752039234040247,Low Risk
Dropout,0.9753184600740562,High Risk
Enrolled,0.7831070803920844,High Risk
Enrolled,0.06511233042554333,Low Risk
Dropout,0.1255568349771078,Low Risk
Dropout,0.44175769309759544,Medium Risk
Enrolled,0.06832351331828723,Low Risk
Dropout,0.6163598876752894,High Risk
Enrolled,0.24399642283704176,Low Risk
Graduate,0.0209588244626717,Low Risk
Graduate,0.06884308194253452,Low Risk
Dropout,0.4697480936540786,Medium Risk
Dropout,0.8889280110509568,High Risk
Graduate,0.1260822642271847,Low Risk
Graduate,0.09185511470112023,Low Risk
Enrolled,0.018185185102846984,Low Risk
Graduate,0.10967429075234873,Low Risk
Graduate,0.3339572805771978,Medium Risk
Dropout,0.21762783297770433,Low Risk
Enrolled,0.3928360293026236,Medium Risk
Dropout,0.17461995789175472,Low Risk
Enrolled,0.564308967583284,Medium Risk
Enrolled,0.2941296896366176,Low Risk
Graduate,0.04408446001132384,Low Risk
Dropout,0.3998205267141434,Medium Risk
Dropout,0.806702016852803,High Risk
Enrolled,0.11236796273099407,Low Risk
Dropout,0.4855539822019724,Medium Risk
Enrolled,0.08284257218443263,Low Risk
Dropout,0.20440467380081312,Low Risk
Graduate,0.0607139573403613,Low Risk
Graduate,0.03447564305721957,Low Risk
Dropout,0.25039384097806583,Low Risk
Graduate,0.026498953910355217,Low Risk
Graduate,0.015954355585381736,Low Risk
Dropout,0.8327247021108996,High Risk
Graduate,0.10139748297187931,Low Risk
Enrolled,0.4067559924128295,Medium Risk
Dropout,0.9032790714799845,High Risk
Enrolled,0.1192169690196243,Low Risk
Dropout,0.1370827820564835,Low Risk
Graduate,0.09712136657850975,Low Risk
Graduate,0.028976014230466928,Low Risk
Dropout,0.9685295429051126,High Risk
Enrolled,0.13355411638035217,Low Risk
Graduate,0.04181782144890529,Low Risk
Graduate,0.019960700393589083,Low Risk
Graduate,0.006701585026130129,Low Risk
Graduate,0.04187626098422684,Low Risk
Enrolled,0.32597476585373447,Medium Risk
Graduate,0.03163810852629136,Low Risk
Graduate,0.05082914313475699,Low Risk
Graduate,0.05370081834226585,Low Risk
Dropout,0.9874078922495783,High Risk
Graduate,0.05530115020736697,Low Risk
Graduate,0.040568883926526654,Low Risk
Graduate,0.02930003198973296,Low Risk
Graduate,0.06094061354708162,Low Risk
Enrolled,0.26104502471144964,Low Risk
Dropout,0.9689468504081304,High Risk
Graduate,0.022555005073436482,Low Risk
Dropout,0.8956638584660949,High Risk
Graduate,0.02691046870111174,Low Risk
Enrolled,0.18084682410961478,Low Risk
Graduate,0.03712496889743406,Low Risk
Enrolled,0.04635601994844665,Low Risk
Graduate,0.07387758539578158,Low Risk
Graduate,0.03627162960993096,Low Risk
Graduate,0.11761564452244934,Low Risk
Graduate,0.0355400960905457,Low Risk
Graduate,0.03879290260223223,Low Risk
Enrolled,0.0797479956468174,Low Risk
Dropout,0.9151278739908288,High Risk
Graduate,0.027761801186640588,Low Risk
Graduate,0.03735851437724877,Low Risk
Graduate,0.03906540728980519,Low Risk
Dropout,0.09420493414853667,Low Risk
Enrolled,0.15980290227985652,Low Risk
Dropout,0.8679638366207598,High Risk
Dropout,0.9920442523921186,High Risk
Graduate,0.0354426027700026,Low Risk
Graduate,0.06810441894446215,Low Risk
Graduate,0.01302703508217843,Low Risk
Graduate,0.016129073541866903,Low Risk
Graduate,0.021159841554565115,Low Risk
Graduate,0.02285993082186204,Low Risk
Graduate,0.020053374055769586,Low Risk
Graduate,0.01348304513735995,Low Risk
Graduate,0.12912120650431608,Low Risk
Dropout,0.8123470980848054,High Risk
Graduate,0.004426636096670885,Low Risk
Graduate,0.06107670420753105,Low Risk
Dropout,0.5003355931887077,Medium Risk
Enrolled,0.12398730342401738,Low Risk
Dropout,0.99279538147839,High Risk
Graduate,0.25435063837324695,Low Risk
Dropout,0.3601924477278954,Medium Risk
Dropout,0.3524292721388149,Medium Risk
Dropout,0.7480672072950548,High Risk
Dropout,0.9605612637825706,High Risk
Graduate,0.14732533371103224,Low Risk
Enrolled,0.5503324610130378,Medium Risk
Graduate,0.1922861505991884,Low Risk
Dropout,0.9147397773033046,High Risk
Dropout,0.9632793859137957,High Risk
Dropout,0.3328543917186767,Medium Risk
Dropout,0.5567755046442586,Medium Risk
Dropout,0.9259464559124712,High Risk
Graduate,0.0724754733878901,Low Risk
Enrolled,0.5512853596988541,Medium Risk
Graduate,0.048192300172924425,Low Risk
Dropout,0.6017002960476939,High Risk
Enrolled,0.09809538949616677,Low Risk
Enrolled,0.2607051448079223,Low Risk
Dropout,0.9351408076634418,High Risk
Dropout,0.8934179878605301,High Risk
Graduate,0.06188035194080592,Low Risk
Dropout,0.2500102554952799,Low Risk
Graduate,0.10559371313453894,Low Risk
Graduate,0.6364926112823539,High Risk
Dropout,0.806081437598363,High Risk
Dropout,0.18021190422195804,Low Risk
Graduate,0.006848135844295844,Low Risk
Dropout,0.5078358593698634,Medium Risk
Dropout,0.6275679924119288,High Risk
Dropout,0.9627812812907982,High Risk
Dropout,0.9926220963893532,High Risk
Enrolled,0.40262231146891264,Medium Risk
Dropout,0.6587605268670349,High Risk
Graduate,0.324156968315526,Medium Risk
Dropout,0.8587516720283848,High Risk
Dropout,0.9314079439435029,High Risk
Enrolled,0.18901276771950398,Low Risk
Dropout,0.9655381833505674,High Risk
Dropout,0.9559391081931438,High Risk
Dropout,0.35773257800068853,Medium Risk
Dropout,0.05716165484887423,Low Risk
Dropout,0.5650079192085665,Medium Risk
Dropout,0.9859002308077569,High Risk
Graduate,0.2052141675704744,Low Risk
Graduate,0.07521233499934038,Low Risk
Graduate,0.04512413539724608,Low Risk
Graduate,0.10556227630017316,Low Risk
Dropout,0.587104032918863,Medium Risk
Graduate,0.22025552001843554,Low Risk
Dropout,0.1411835871341043,Low Risk
Dropout,0.34489929297539496,Medium Risk
Graduate,0.02880554019276495,Low Risk
Enrolled,0.11572387119529448,Low Risk
Enrolled,0.47035228382884625,Medium Risk
Graduate,0.07118027876934077,Low Risk
Dropout,0.606828824634758,High Risk
Dropout,0.22113141556292223,Low Risk
Enrolled,0.04730331229637917,Low Risk
Graduate,0.04456650304612098,Low Risk
Enrolled,0.13513727637031717,Low Risk
Dropout,0.9491861904226209,High Risk
Graduate,0.49559920926899137,Medium Risk
Graduate,0.021059817473499207,Low Risk
Graduate,0.08613895171329657,Low Risk
Dropout,0.9831986726062677,High Risk
Graduate,0.022857462534999838,Low Risk
Graduate,0.02905880590602761,Low Risk
Graduate,0.025517279281357927,Low Risk
Graduate,0.07964177626891297,Low Risk
Graduate,0.038121468380459725,Low Risk
Dropout,0.9543676186827159,High Risk
Dropout,0.09633105309084494,Low Risk
Graduate,0.11277232965965621,Low Risk
Graduate,0.03537597890384802,Low Risk
Enrolled,0.07349906180565571,Low Risk
Dropout,0.9711821422290569,High Risk
Graduate,0.11853128235545446,Low Risk
Dropout,0.9705376786614188,High Risk
Graduate,0.02340057003956528,Low Risk
Graduate,0.03265164066871077,Low Risk
Graduate,0.05727650416504419,Low Risk
Graduate,0.026518925191257033,Low Risk
Graduate,0.037247865902757395,Low Risk
Dropout,0.9883611093982957,High Risk
Enrolled,0.12149670937461621,Low Risk
Dropout,0.12382734019841025,Low Risk
Dropout,0.9573700308989924,High Risk
Graduate,0.042877032632557176,Low Risk
Graduate,0.03596446804175826,Low Risk
Dropout,0.9753580881200039,High Risk
Graduate,0.028284323955214324,Low Risk
Dropout,0.8126504790837692,High Risk
Graduate,0.22902450315388517,Low Risk
Graduate,0.024790463467703083,Low Risk
Enrolled,0.36463247587768044,Medium Risk
Enrolled,0.34962638982427063,Medium Risk
Graduate,0.05542343684379857,Low Risk
Graduate,0.025800560853690868,Low Risk
Graduate,0.07895831798452498,Low Risk
Enrolled,0.024747944887603446,Low Risk
Dropout,0.8657753956018065,High Risk
Enrolled,0.1776790024270796,Low Risk
Dropout,0.7242794698013609,High Risk
Dropout,0.8470439516371175,High Risk
Enrolled,0.12312374588235583,Low Risk
Dropout,0.9078299033482451,High Risk
Graduate,0.05563645504393865,Low Risk
Dropout,0.686077225866604,High Risk
Dropout,0.9775019601555743,High Risk
Dropout,0.9700993969566178,High Risk
Dropout,0.488229367486252,Medium Risk
Graduate,0.03430035912554101,Low Risk
Graduate,0.05728448672449255,Low Risk
Dropout,0.9475548648644547,High Risk
Graduate,0.060553527436807406,Low Risk
Dropout,0.9718724025603588,High Risk
Dropout,0.9729648165161529,High Risk
Graduate,0.0318593323284646,Low Risk
Graduate,0.02440257497373109,Low Risk
Graduate,0.03432848002898085,Low Risk
Dropout,0.35235198869439316,Medium Risk
Dropout,0.9357828775252458,High Risk
Graduate,0.024368735910764324,Low Risk
Graduate,0.15299036209476688,Low Risk
Dropout,0.7602800668268588,High Risk
Dropout,0.5380962581341021,Medium Risk
Enrolled,0.07274643591977872,Low Risk
Dropout,0.965138807735684,High Risk
Graduate,0.0955906197004269,Low Risk
Graduate,0.04568437626573194,Low Risk
Graduate,0.04571324984214877,Low Risk
Enrolled,0.05498836773500101,Low Risk
Dropout,0.3910650922627526,Medium Risk
Graduate,0.03863864412234228,Low Risk
Dropout,0.965625123366175,High Risk
Dropout,0.9323856902440548,High Risk
Enrolled,0.30708919916169375,Medium Risk
Dropout,0.8037244634866751,High Risk
Graduate,0.05030214431321556,Low Risk
Dropout,0.8388344555327599,High Risk
Enrolled,0.5224235750569761,Medium Risk
Dropout,0.6732311934906503,High Risk
Dropout,0.7879669772817786,High Risk
Graduate,0.07491550021477762,Low Risk
Dropout,0.725255487738202,High Risk
Dropout,0.2117794866380377,Low Risk
Graduate,0.08068430010460484,Low Risk
Enrolled,0.16048025591702883,Low Risk
Enrolled,0.04804212554906404,Low Risk
Dropout,0.9786160144551707,High Risk
Graduate,0.04285615161361579,Low Risk
Dropout,0.9389898827307123,High Risk
Dropout,0.89215515424751,High Risk
Dropout,0.8382809153898696,High Risk
Dropout,0.7933021048034931,High Risk
Dropout,0.8757749094289071,High Risk
Enrolled,0.1749549354444293,Low Risk
Enrolled,0.2734019377710471,Low Risk
Dropout,0.9380539593378577,High Risk
Dropout,0.7355383167652266,High Risk
Graduate,0.06491241689029904,Low Risk
Dropout,0.9832195989375223,High Risk
Dropout,0.9897102072990124,High Risk
Dropout,0.9685856350826301,High Risk
Dropout,0.972796421583911,High Risk
Graduate,0.06220626985826932,Low Risk
Dropout,0.9918915991262561,High Risk
Dropout,0.9503257064639152,High Risk
Dropout,0.878402668857033,High Risk
Dropout,0.583480151384246,Medium Risk
Dropout,0.9868490326489683,High Risk
Graduate,0.09943261629459618,Low Risk
Graduate,0.18553899105710073,Low Risk
Graduate,0.15076109842382324,Low Risk
Dropout,0.9290951449513165,High Risk
Dropout,0.8649574157355467,High Risk
Dropout,0.5414403758379999,Medium Risk
Dropout,0.9444912941967214,High Risk
Graduate,0.05494716124488648,Low Risk
Graduate,0.031191876345641627,Low Risk
Dropout,0.9521618435157286,High Risk
Dropout,0.9256069379030655,High Risk
Dropout,0.9735907169769501,High Risk
Graduate,0.0390101931756062,Low Risk
Graduate,0.17165880302915143,Low Risk
Dropout,0.9570824859996695,High Risk
Graduate,0.08714700528279398,Low Risk
Graduate,0.03827825874801389,Low Risk
Graduate,0.029988785651840388,Low Risk
Dropout,0.9453536572471909,High Risk
Dropout,0.9979722631616836,High Risk
Dropout,0.9275511410698203,High Risk
Dropout,0.06501992770202723,Low Risk
Graduate,0.01363317093850295,Low Risk
Graduate,0.02722353305725465,Low Risk
Graduate,0.1317548786212879,Low Risk
Graduate,0.08425253844054505,Low Risk
Graduate,0.02380485429635184,Low Risk
Dropout,0.9743931997930169,High Risk
Graduate,0.10340126124472408,Low Risk
Graduate,0.052513017261715936,Low Risk
Graduate,0.0516661025018311,Low Risk
Enrolled,0.046635027208989696,Low Risk
Enrolled,0.08916029109203431,Low Risk
Graduate,0.029626049956458525,Low Risk
Graduate,0.027002919076805295,Low Risk
Enrolled,0.007307928795543693,Low Risk
Enrolled,0.035721539247147834,Low Risk
Graduate,0.08851903124099461,Low Risk
Dropout,0.9582845828473614,High Risk
Enrolled,0.13274186915728645,Low Risk
Graduate,0.02349472036306828,Low Risk
Enrolled,0.7154117608979246,High Risk
Graduate,0.058981081844192304,Low Risk
Graduate,0.14000861030533454,Low Risk
Enrolled,0.36028663689675594,Medium Risk
Graduate,0.02522218833323411,Low Risk
Enrolled,0.41365443895210574,Medium Risk
Enrolled,0.15502900918062099,Low Risk
Dropout,0.9206756808152727,High Risk
Dropout,0.9899693392403957,High Risk
Graduate,0.19805461384155834,Low Risk
Graduate,0.02083559207339392,Low Risk
Enrolled,0.16427880939842093,Low Risk
Graduate,0.04624107172767217,Low Risk
Dropout,0.9571917963920519,High Risk
Enrolled,0.11823176908825382,Low Risk
Graduate,0.04514045517245787,Low Risk
Graduate,0.037442688060186434,Low Risk
Graduate,0.3095494184389703,Medium Risk
Dropout,0.7413331308587668,High Risk
Graduate,0.01999647689558327,Low Risk
Graduate,0.04017073605874777,Low Risk
Graduate,0.037471971939320184,Low Risk
Enrolled,0.16661723414275648,Low Risk
Graduate,0.048005045074050116,Low Risk
Graduate,0.1284051156101586,Low Risk
Graduate,0.03660278294312504,Low Risk
Graduate,0.035830725508817586,Low Risk
Graduate,0.025403531916846432,Low Risk
Enrolled,0.12159638878841415,Low Risk
Enrolled,0.7811451698626227,High Risk
Graduate,0.046145197796901474,Low Risk
Dropout,0.9428837884263073,High Risk
Graduate,0.20367797053351824,Low Risk
Enrolled,0.1885371526256584,Low Risk
Graduate,0.017417408081774968,Low Risk
Graduate,0.05160004487471579,Low Risk
Graduate,0.20591352481367242,Low Risk
Enrolled,0.46853147183325167,Medium Risk
Dropout,0.9407523573948503,High Risk
Enrolled,0.2007591834155975,Low Risk
Dropout,0.47592014973796976,Medium Risk
Enrolled,0.40705780062033337,Medium Risk
Graduate,0.04126212350797892,Low Risk
Graduate,0.02566337250036808,Low Risk
Enrolled,0.24890100968123902,Low Risk
Dropout,0.9717445286324431,High Risk
Graduate,0.20420447951950868,Low Risk
Dropout,0.9763762074422473,High Risk
Dropout,0.9755106256142552,High Risk
Graduate,0.034608621765074156,Low Risk
Graduate,0.12926410330303445,Low Risk
Dropout,0.9868802499744322,High Risk
Graduate,0.11024731756174554,Low Risk
Graduate,0.047718715405536564,Low Risk
Dropout,0.27641007814385554,Low Risk
Dropout,0.9198555007431216,High Risk
Graduate,0.03372310155521026,Low Risk
Graduate,0.04913235289439156,Low Risk
Dropout,0.834622641851414,High Risk
Dropout,0.9905197423627073,High Risk
Graduate,0.04143014372769258,Low Risk
Graduate,0.0653639698560709,Low Risk
Graduate,0.05873432910491385,Low Risk
Graduate,0.031555042803806437,Low Risk
Dropout,0.9888982418721889,High Risk
Graduate,0.018656965563448365,Low Risk
Graduate,0.03693092403028178,Low Risk
Graduate,0.03566576795917031,Low Risk
Dropout,0.8868912299245675,High Risk
Graduate,0.032606527583713484,Low Risk
Dropout,0.22505421793997654,Low Risk
Enrolled,0.6769904763385122,High Risk
Graduate,0.09670196377796722,Low Risk
Graduate,0.10895202102937614,Low Risk
Graduate,0.12328421306477248,Low Risk
Graduate,0.0777315260297329,Low Risk
Graduate,0.15212737216243935,Low Risk
Graduate,0.10372340254658084,Low Risk
Graduate,0.04671229411920177,Low Risk
Graduate,0.03468307382766064,Low Risk
Graduate,0.037686980271189136,Low Risk
Graduate,0.018208743662478367,Low Risk
Graduate,0.03633973756646077,Low Risk
Enrolled,0.18070057157187047,Low Risk
Graduate,0.028395002149396584,Low Risk
Graduate,0.06261813767941188,Low Risk
Graduate,0.06740048662880627,Low Risk
Graduate,0.015551009738738244,Low Risk
Dropout,0.941238421955923,High Risk
Graduate,0.016936841208394803,Low Risk
Graduate,0.19407688530686532,Low Risk
Graduate,0.024383843834339627,Low Risk
Graduate,0.05131575530231621,Low Risk
Graduate,0.11189529209329006,Low Risk
Graduate,0.007027950136542057,Low Risk
Dropout,0.7006726302815377,High Risk
Graduate,0.003634434799820603,Low Risk
Graduate,0.4569098431096941,Medium Risk
Graduate,0.05881550547908574,Low Risk
Dropout,0.9090394031482737,High Risk
Dropout,0.6536395027934847,High Risk
Graduate,0.03578447221173964,Low Risk
Dropout,0.8885319615429603,High Risk
Dropout,0.06194547563246947,Low Risk
Dropout,0.975877940784906,High Risk
Dropout,0.938695392040199,High Risk
Graduate,0.09955061306669721,Low Risk
Graduate,0.025137969167535364,Low Risk
Graduate,0.02418159668222772,Low Risk
Dropout,0.9871450629119025,High Risk
Graduate,0.02504741562203888,Low Risk
Dropout,0.908998553126155,High Risk
Dropout,0.9907599744575813,High Risk
Dropout,0.9640777116852526,High Risk
Dropout,0.9814386297473322,High Risk
Enrolled,0.11382288625009726,Low Risk
Dropout,0.9853057841148453,High Risk
Graduate,0.044171591095452364,Low Risk
Graduate,0.03573870801420517,Low Risk
Dropout,0.5560274852373157,Medium Risk
Dropout,0.24878190079701243,Low Risk
Dropout,0.6802093915125461,High Risk
Graduate,0.03661188011112346,Low Risk
Graduate,0.023453725282096126,Low Risk
Dropout,0.8206105704921084,High Risk
Graduate,0.04950947438467132,Low Risk
Graduate,0.046257545276514316,Low Risk
Dropout,0.14330479389713308,Low Risk
Enrolled,0.14742398927598535,Low Risk
Enrolled,0.03481796580008391,Low Risk
Graduate,0.05906003350395371,Low Risk
Dropout,0.0734564745842228,Low Risk
Graduate,0.02837570987135518,Low Risk
Dropout,0.9646667583681876,High Risk
Graduate,0.05790650020620905,Low Risk
Enrolled,0.0387876700846445,Low Risk
Graduate,0.07822489102549657,Low Risk
Dropout,0.505178035130118,Medium Risk
Dropout,0.981562079803652,High Risk
Dropout,0.9807156282521504,High Risk
Graduate,0.11862172699365878,Low Risk
Enrolled,0.1566607288198668,Low Risk
Graduate,0.0403745583316141,Low Risk
Graduate,0.07598058176774093,Low Risk
Graduate,0.019785859129044202,Low Risk
Graduate,0.03297751689419513,Low Risk
Graduate,0.04020612479960711,Low Risk
Enrolled,0.04323760529263489,Low Risk
Graduate,0.002503034818865551,Low Risk
Dropout,0.9662217364969046,High Risk
Graduate,0.10923794383808351,Low Risk
Graduate,0.03257607572306523,Low Risk
Graduate,0.022007551845823366,Low Risk
Graduate,0.028159422922125688,Low Risk
Dropout,0.9717200590163331,High Risk
Graduate,0.03521247537889667,Low Risk
Dropout,0.9088344643446604,High Risk
Enrolled,0.03503895713313944,Low Risk
Graduate,0.02438857596934096,Low Risk
Dropout,0.36257897873087563,Medium Risk
Graduate,0.007934631013443934,Low Risk
Enrolled,0.05466845340934887,Low Risk
Graduate,0.021754866767595842,Low Risk
Dropout,0.9758483319627019,High Risk
Graduate,0.04448496902210608,Low Risk
Graduate,0.05758449469630451,Low Risk
Graduate,0.0514391523336569,Low Risk
Graduate,0.0645119949790691,Low Risk
Enrolled,0.11591194945237987,Low Risk
Enrolled,0.05448650337283621,Low Risk
Graduate,0.03479449033374812,Low Risk
Dropout,0.9911755319503008,High Risk
Graduate,0.02973649365872199,Low Risk
Graduate,0.027940067150080423,Low Risk
Graduate,0.048389819114358405,Low Risk
Dropout,0.26107835095534204,Low Risk
Enrolled,0.04601945977573492,Low Risk
Graduate,0.022438925238469815,Low Risk
Graduate,0.03296602650639363,Low Risk
Dropout,0.9462096559206118,High Risk
Graduate,0.042244779610306774,Low Risk
Dropout,0.9016786016478754,High Risk
Graduate,0.07013951439429751,Low Risk
Enrolled,0.09082718382412604,Low Risk
Dropout,0.7889930893152413,High Risk
Enrolled,0.17301102016995829,Low Risk
Enrolled,0.291155973992528,Low Risk
Graduate,0.10762520900945628,Low Risk
Dropout,0.9902505305784671,High Risk
Dropout,0.9371182820385314,High Risk
Graduate,0.018540773808320477,Low Risk
Enrolled,0.04992565929346546,Low Risk
Enrolled,0.13081313477648535,Low Risk
Dropout,0.9798860843913719,High Risk
Graduate,0.24566716360636948,Low Risk
Dropout,0.9455399921141019,High Risk
Dropout,0.7976570784988073,High Risk
Graduate,0.026762199419473002,Low Risk
Graduate,0.1036818161559683,Low Risk
Graduate,0.02591299254427171,Low Risk
Graduate,0.018535139537840844,Low Risk
Graduate,0.17727067837083832,Low Risk
Dropout,0.9781872309972064,High Risk
Dropout,0.9520890846038503,High Risk
Enrolled,0.05299820612398945,Low Risk
Graduate,0.015082446298528288,Low Risk
Graduate,0.015735264119288835,Low Risk
Enrolled,0.061855408645163514,Low Risk
Graduate,0.02450156425681284,Low Risk
Graduate,0.06515525318508654,Low Risk
Graduate,0.19524607475615527,Low Risk
Dropout,0.21033197155543806,Low Risk
Graduate,0.025896653280815477,Low Risk
Graduate,0.05254460382773271,Low Risk
Graduate,0.022881347873797635,Low Risk
Graduate,0.029127016807740512,Low Risk
Graduate,0.051245641973481325,Low Risk
Dropout,0.9803806601111875,High Risk
Graduate,0.06194958695323719,Low Risk
Enrolled,0.11373836793990724,Low Risk
Enrolled,0.11145861628277144,Low Risk
Graduate,0.02631111813403972,Low Risk
Graduate,0.0265336456462474,Low Risk
Graduate,0.11724813616550894,Low Risk
Graduate,0.05646906966417808,Low Risk
Graduate,0.03858746884915281,Low Risk
Graduate,0.05077259185449546,Low Risk
Graduate,0.032332713871595725,Low Risk
Enrolled,0.0350400481306501,Low Risk
Enrolled,0.04441003534053575,Low Risk
Enrolled,0.06827793368307451,Low Risk
Graduate,0.03700439204630354,Low Risk
Graduate,0.08969330748518439,Low Risk
Graduate,0.023833789449776013,Low Risk
Graduate,0.0367569473205591,Low Risk
Graduate,0.1170856695804738,Low Risk
Enrolled,0.0630045408545425,Low Risk
Enrolled,0.08296077711691945,Low Risk
Graduate,0.021043935269064104,Low Risk
Graduate,0.07550630065742686,Low Risk
Graduate,0.018960928906590204,Low Risk
Graduate,0.14109503969835807,Low Risk
Dropout,0.3540234116852831,Medium Risk
Graduate,0.16568216475663033,Low Risk
Dropout,0.9846974334629596,High Risk
Dropout,0.885252541757801,High Risk
Graduate,0.13545642813824307,Low Risk
Enrolled,0.0865391788091116,Low Risk
Enrolled,0.10880122978969516,Low Risk
Dropout,0.9531782090636334,High Risk
Dropout,0.6175048116045234,High Risk
Enrolled,0.40225668281078164,Medium Risk
Enrolled,0.38719602716864976,Medium Risk
Graduate,0.05014017473775043,Low Risk
Graduate,0.10884017137038858,Low Risk
Graduate,0.1713789406585525,Low Risk
Graduate,0.13733517636892167,Low Risk
Enrolled,0.28309426675468397,Low Risk
Dropout,0.5492112936899798,Medium Risk
Graduate,0.033106826108769624,Low Risk
Enrolled,0.03197038465052607,Low Risk
Dropout,0.6363578820593618,High Risk
Graduate,0.03400888234549966,Low Risk
Graduate,0.04304637401549969,Low Risk
Graduate,0.07770853791079464,Low Risk
Enrolled,0.39362294219017624,Medium Risk
Dropout,0.721100398647637,High Risk
Graduate,0.031627408505558605,Low Risk
Dropout,0.3556506268574655,Medium Risk
Graduate,0.027163046162655167,Low Risk
Enrolled,0.039054559723632636,Low Risk
Graduate,0.01911758207573448,Low Risk
Graduate,0.2004882495899244,Low Risk
Dropout,0.9175842292385082,High Risk
Enrolled,0.35464472611582104,Medium Risk
Enrolled,0.09938166447477585,Low Risk
Enrolled,0.4748062289562617,Medium Risk
Graduate,0.022867363996314807,Low Risk
Graduate,0.010703324980467471,Low Risk
Graduate,0.05950854928764588,Low Risk
Graduate,0.053648559439875045,Low Risk
Enrolled,0.3083937661806349,Medium Risk
Graduate,0.03211357277734773,Low Risk
Graduate,0.05705196608554488,Low Risk
Enrolled,0.6766829228218043,High Risk
Dropout,0.9800083436974897,High Risk
Dropout,0.7530734278472382,High Risk
Graduate,0.061585070469194876,Low Risk
Graduate,0.2807924036788904,Low Risk
Enrolled,0.5916789506003255,Medium Risk
Enrolled,0.0777083297890859,Low Risk
Graduate,0.06644480998261999,Low Risk
Graduate,0.0677988078710992,Low Risk
Graduate,0.059860269401988006,Low Risk
Dropout,0.7728899038052995,High Risk
Enrolled,0.08177268038371416,Low Risk
Enrolled,0.2244132842237433,Low Risk
Graduate,0.12208583750025925,Low Risk
Dropout,0.9703619611018204,High Risk
Graduate,0.10771123513161801,Low Risk
Graduate,0.020587394579515063,Low Risk
Graduate,0.07272652455188286,Low Risk
